101.95.26.154;373;373
101.95.26.174;371;371
101.95.26.206;379;379
101.95.26.218;368;368
101.95.26.230;648;648
101.95.26.238;44;44
101.95.26.30;359;359
101.95.26.42;356;356
101.95.26.6;366;366
101.95.26.98;341;341
101.95.27.10;607;607
101.95.27.118;377;377
101.95.27.126;675;646
101.95.27.134;616;573
101.95.27.166;297;297
101.95.27.174;375;375
101.95.27.210;377;377
101.95.27.222;220;220
101.95.27.226;376;376
101.95.27.250;375;375
101.95.27.26;377;377
101.95.27.30;390;390
101.95.27.42;635;598
101.95.27.58;44;44
101.95.27.62;609;609
101.95.27.66;353;353
101.95.27.70;647;613
101.95.27.74;383;383
101.95.27.94;659;659
101.95.28.154;371;371
101.95.28.178;670;661
101.95.28.222;511;500
101.95.28.238;357;357
101.95.29.106;135;135
101.95.29.118;77;77
101.95.29.134;150;150
101.95.29.178;147;147
101.95.29.250;405;376
101.95.29.82;0;0
101.95.30.114;363;363
101.95.30.158;361;361
101.95.30.174;351;351
101.95.30.218;345;345
101.95.30.230;663;663
101.95.30.34;364;364
101.95.30.38;78;78
101.95.30.70;135;135
101.95.30.86;352;352
101.95.30.90;376;363
101.95.3.110;185;185
101.95.31.110;369;369
101.95.31.122;420;406
101.95.31.146;466;466
101.95.31.154;365;365
101.95.31.158;657;657
101.95.31.174;369;369
101.95.3.118;385;385
101.95.31.202;368;368
101.95.31.222;642;642
101.95.3.122;0;0
101.95.31.250;146;146
101.95.3.130;384;384
101.95.31.30;381;381
101.95.3.134;650;637
101.95.3.146;654;615
101.95.31.50;44;44
101.95.31.58;356;356
101.95.31.62;379;379
101.95.3.178;370;370
101.95.3.186;371;371
101.95.31.98;659;659
101.95.3.202;667;652
101.95.3.226;654;642
101.95.3.22;362;362
101.95.3.250;667;632
101.95.3.254;396;396
101.95.3.42;381;381
101.95.3.6;364;364
101.95.3.90;356;356
101.95.3.98;366;366
101.95.4.10;373;373
101.95.4.14;640;640
101.95.4.170;338;338
101.95.4.198;372;372
101.95.4.202;335;335
101.95.4.234;375;375
101.95.4.50;365;365
101.95.4.82;364;364
101.95.4.90;640;595
101.95.4.94;360;360
101.95.5.102;431;384
101.95.5.114;656;656
101.95.5.118;168;168
101.95.5.126;349;349
101.95.5.138;146;146
101.95.5.178;627;627
101.95.5.18;636;636
101.95.5.210;366;366
101.95.5.34;637;634
101.95.5.74;403;403
101.95.6.10;642;642
101.95.6.114;366;366
101.95.6.146;136;136
101.95.6.150;375;375
101.95.6.154;381;381
101.95.6.174;637;637
101.95.6.182;358;358
101.95.6.226;363;363
101.95.6.22;387;387
101.95.6.234;366;366
101.95.6.242;661;661
101.95.6.250;355;355
101.95.6.58;70;70
101.95.6.66;397;397
101.95.6.78;634;634
101.95.7.106;147;147
101.95.7.122;652;652
101.95.7.126;500;467
101.95.7.14;377;377
101.95.7.150;347;347
101.95.7.198;341;341
101.95.7.202;147;147
101.95.7.214;348;348
101.95.7.218;498;498
101.95.7.234;363;363
101.95.7.238;376;376
101.95.7.26;624;624
101.95.7.2;377;377
101.95.7.38;391;391
101.95.7.42;663;663
101.95.7.58;373;373
101.95.8.250;677;677
101.95.84.150;373;373
101.95.84.178;416;403
101.95.84.186;132;132
101.95.84.202;361;361
101.95.84.58;365;365
101.95.84.74;381;381
101.95.85.106;378;378
101.95.85.110;149;149
101.95.85.126;389;389
101.95.85.162;220;220
101.95.85.194;310;310
101.95.85.198;360;360
101.95.85.202;372;372
101.95.85.222;150;150
101.95.85.226;150;150
101.95.85.22;353;353
101.95.85.230;110;110
101.95.85.234;665;658
101.95.85.46;364;364
101.95.85.62;352;352
101.95.85.82;368;368
101.95.86.202;0;0
101.95.86.210;377;377
101.95.87.102;371;371
101.95.87.234;77;77
101.95.87.242;150;150
101.95.87.250;147;147
101.95.9.102;366;366
101.95.9.114;657;657
101.95.9.142;503;502
101.95.9.170;367;367
101.95.9.18;392;392
101.95.9.226;610;576
101.95.9.234;621;621
101.95.9.250;390;366
101.95.9.42;377;377
101.95.9.50;655;655
101.95.9.54;0;0
101.95.96.138;375;375
101.95.96.166;357;357
101.95.96.174;371;371
101.95.96.178;77;77
101.95.96.186;388;388
101.95.96.230;376;376
101.95.96.242;364;364
101.95.96.254;281;267
101.95.96.38;625;624
101.95.96.86;77;77
101.95.9.70;667;630
101.95.97.10;365;365
101.95.97.150;368;368
101.95.97.154;350;350
101.95.97.166;317;317
101.95.97.174;512;507
101.95.97.186;377;377
101.95.97.18;379;379
101.95.97.198;380;374
101.95.97.202;380;380
101.95.97.226;632;630
101.95.97.242;381;381
101.95.97.246;383;383
